Sample: SubjectID_submitter,Sample: SampleID_submitter,Sample: Organism,Sample: Biosample_type,Sample: Biosample,Protocol: Material_type,Protocol: Assay,Protocol: Platform,Sample: Life_stage,Protocol: Experiment_description_brief,Protocol: Run_type,Protocol: Library_info_brief,Protocol: Read_length
7298_1,7298_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7215_1,7215_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7273_1,7273_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8572_100,8572_100,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7295_100,7295_100,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7305_1,7305_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7257_1,7257_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7263_1,7263_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7278_1,7278_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7288_100,7288_100,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7297_1,7297_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7256_1,7256_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7259_1,7259_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7268_1,7268_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8571_100,8571_100,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7288_1,7288_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7303_1,7303_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8558_100,8558_100,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
7258_1,7258_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
